stop_id,stop_skip_rate,stop_count
9022001012217007,0.0,3465
9022001012217008,0.0,424
9022001012217009,0.0,491
9022001012217010,0.0,662
9022001012217011,0.0,1091
9022001012219001,0.0,2770
9022001012219002,0.0,2808
9022001012221001,0.0,862
9022001012221002,0.0,884
9022001012223001,0.0,878
9022001012223002,0.0,884
9022001012227001,0.0,230
9022001012227002,0.0,227
9022001012229001,0.0,220
9022001012248001,0.0026785714285714286,1120
9022001012248002,0.0008445945945945946,1184
9022001012252001,0.0,301
9022001012252002,0.0,321
9022001012253001,0.0,1530
9022001012253002,0.0006887052341597796,1452
9022001012255001,0.0,1560
9022001012255002,0.0006887052341597796,1452
9022001012257001,0.0,1502
9022001012257002,0.0,1432
9022001012261001,0.0,1573
9022001012261002,0.0,1464
9022001012263001,0.0,1544
9022001012263002,0.0,1460
9022001012267001,0.0,1523
9022001012267002,0.0,1473
9022001012269001,0.0,1239
9022001012269002,0.0,1456
9022001012271001,0.0,1245
9022001012271002,0.0,1259
9022001012273001,0.0,1244
9022001012273002,0.0,1233
9022001012275001,0.00644122383252818,1242
9022001012275002,0.003968253968253968,1260
9022001012277001,0.006436041834271922,1243
9022001012277002,0.004827031375703942,1243
9022001012279001,0.00644122383252818,1242
9022001012279002,0.005537974683544304,1264
9022001012281001,0.0,20
9022001012281002,0.0,21
9022001012287001,0.0,1580
9022001012287002,0.0006882312456985547,1453
9022001012289001,0.001670843776106934,1197
9022001012289002,0.002613240418118467,1148
9022001012293001,0.000946073793755913,1057
9022001012293002,0.002973240832507433,1009
9022001012293003,0.0,89
9022001012293004,0.0,131
9022001012298001,0.0,264
9022001012299001,0.0008417508417508417,1188
9022001012299002,0.00264783759929391,1133
9022001012301001,0.0,1282
9022001012301002,0.0,2323
9022001012301003,0.0,867
9022001012301004,0.0,840
9022001012301005,0.0,4977
9022001012301006,0.0,3385
9022001012302001,0.0,624
9022001012303001,0.0,865
9022001012303002,0.0,844
9022001012305001,0.0,875
9022001012305002,0.0,845
9022001012307001,0.0,881
9022001012308001,0.0,36
9022001012308002,0.0,845
9022001012309001,0.0,881
9022001012309002,0.0,882
9022001012311001,0.0,909
9022001012311002,0.0,886
9022001012313001,0.0,889
9022001012313002,0.0,885
9022001012315001,0.0,910
9022001012315002,0.0,899
9022001012317001,0.0,898
9022001012317002,0.0,872
9022001012320001,0.0,890
9022001012321001,0.0,922
9022001012325001,0.0011785503830288745,1697
9022001012325002,0.0030864197530864196,1620
9022001012327001,0.0017720023626698169,1693
9022001012327002,0.003078817733990148,1624
9022001012327003,0.0,1720
9022001012329001,0.0017878426698450535,1678
9022001012329002,0.0024875621890547263,1608
9022001012330001,0.002482929857231533,1611
9022001012330002,0.0017709563164108619,1694
9022001012331001,0.0011792452830188679,1696
9022001012331002,0.0025015634771732333,1599
9022001012338001,0.001176470588235294,850
9022001012338002,0.0007347538574577516,1361
9022001012340001,0.21983914209115282,746
9022001012340002,0.22013422818791947,745
9022001012346002,0.0002874389192296637,3479
9022001012346003,0.0,3408
9022001012349001,0.0,868
9022001012349002,0.0,919
9022001012351001,0.0,835
9022001012351003,0.00099601593625498,1004
9022001012402001,0.0,1098
9022001012403001,0.0,1097
9022001012404001,0.0,1096
9022001012405001,0.0,1098
9022001012408001,0.0,1097
9022001012409001,0.0,1111
9022001012410001,0.0,1123
9022001012411001,0.0,1099
9022001012413001,0.0,1099
9022001012418001,0.0009186954524575103,2177
9022001012418002,0.0,2193
9022001012427001,0.0,1198
9022001012427002,0.0,1179
9022001012429001,0.0,1194
9022001012431001,0.0,1904
9022001012431002,0.0,1986
9022001012433001,0.0,1960
9022001012433003,0.0,783
9022001012435001,0.0,1185
9022001012435002,0.0,1185
9022001012437001,0.0,1177
9022001012437002,0.0,1182
9022001012439001,0.0,1197
9022001012443001,0.0,849
9022001012445001,0.0,848
9022001012446001,0.0,41
9022001012446002,0.0,877
9022001012452001,0.0,2844
9022001012452002,0.0,2887
9022001012456001,0.0,1183
9022001012456002,0.0,1189
9022001012456003,0.0,1658
9022001012456004,0.0,1703
9022001012458001,0.0010452961672473868,5740
9022001012458002,0.0013740982480247338,5822
9022001012460001,0.0017369727047146402,4030
9022001012460002,0.001941276389225916,4121
9022001012463001,0.0,45
9022001012464001,0.0,1959
9022001012466001,0.0,1942
9022001012466002,0.0,1989
9022001012468001,0.0,1921
9022001012468002,0.0,1990
9022001012470001,0.0,1199
9022001012470002,0.0,1199
9022001012470003,0.0,787
9022001012470004,0.0,790
9022001012472002,0.0,833
9022001012473001,0.0,828
9022001012475001,0.0,852
9022001012476001,0.0,1201
9022001012476002,0.0,1196
9022001012477001,0.0,827
9022001012479001,0.0,848
9022001012481001,0.0,3141
9022001012481002,0.0,2131
9022001012482001,0.0,1176
9022001012482002,0.0,1200
9022001012484001,0.0,1953
9022001012484002,0.0,1990
9022001012486001,0.0,1182
9022001012489001,0.0,880
9022001012489002,0.0,40
9022001012496002,0.0,854
9022001012496003,0.0,103
9022001012496004,0.0,89
9022001012500001,0.0,40
9022001012500002,0.0,882
9022001012504001,0.012078510317060896,1987
9022001012504002,0.014550928248871048,1993
9022001012506001,0.001890359168241966,1058
9022001012506002,0.00651890482398957,1534
9022001012506004,0.0,1388
9022001012506005,0.0,61
9022001012506008,0.0,688
9022001012506009,0.0,1719
9022001012506011,0.0002564102564102564,3900
9022001012511001,0.0,2843
9022001012511002,0.0,2841
9022001012530001,0.0,1892
9022001012530002,0.0005633802816901409,3550
9022001012530003,0.0,3274
9022001012530004,0.0,1093
9022001012530005,0.000966183574879227,1035
9022001012533001,0.0003705075954057058,2699
9022001012533002,0.0008537279453614115,3514
9022001012537001,0.0019193857965451055,1042
9022001012537002,0.0009115770282588879,1097
9022001012540003,0.001563721657544957,1279
9022001012540004,0.000744047619047619,1344
9022001012557002,0.0022115739034279398,2713
9022001012563001,0.0,1301
9022001012563002,0.0,1306
9022001012569001,0.0,66
9022001012569002,0.0,61
9022001012579001,0.0,63
9022001012579002,0.0,65
9022001012583001,0.0,65
9022001012583002,0.0,65
9022001012585002,0.0,58
9022001012585003,0.0,60
9022001012587001,0.0,107
9022001012587002,0.0,99
9022001012589002,0.0,757
9022001012589003,0.0,2048
9022001012589004,0.0,3040
9022001012590001,0.0,69
9022001012590002,0.0,63
9022001012592001,0.0,75
9022001012592002,0.0,60
9022001012592006,0.0,1045
9022001012592007,0.0,804
9022001012905001,0.0,456
9022001012905002,0.0,428
9022001012907001,0.0,62
9022001012907002,0.0,47
9022001012909001,0.0,64
9022001012909002,0.0,48
9022001012911001,0.0,638
9022001012911002,0.0,683
9022001012911003,0.0,2750
9022001012912001,0.0,47
9022001012912002,0.0,65
9022001012977001,0.0,64
9022001012980001,0.0,299
9022001012980002,0.0,290
9022001013001001,0.0005367686527106817,1863
9022001013003001,0.0,911
9022001013003002,0.0,61
9022001013005001,0.0,936
9022001013005002,0.0,61
9022001013005003,0.00117096018735363,854
9022001013007001,0.0,922
9022001013007002,0.0010976948408342481,911
9022001013009001,0.0,927
9022001013009002,0.0010857763300760044,921
9022001013011001,0.0,946
9022001013011002,0.0011049723756906078,905
9022001013013001,0.0,1265
9022001013013002,0.0008058017727639,1241
9022001013015001,0.0,1278
9022001013015002,0.0007980845969672786,1253
9022001013017001,0.0,863
9022001013017002,0.0023781212841854932,841
9022001013017003,0.0,1237
9022001013017004,0.0,1158
9022001013019001,0.0,865
9022001013019002,0.0023837902264600714,839
9022001013021001,0.0,866
9022001013021002,0.0011655011655011655,858
9022001013021003,0.0,92
9022001013023001,0.0,867
9022001013023002,0.0023148148148148147,864
9022001013025001,0.0,872
9022001013025002,0.0011547344110854503,866
9022001013027001,0.0,860
9022001013027002,0.0023391812865497076,855
9022001013029001,0.001142857142857143,875
9022001013029002,0.0,862
9022001013031001,0.0010638297872340426,940
9022001013031002,0.0,935
9022001013033001,0.0022148394241417496,903
9022001013033002,0.0,900
9022001013035001,0.001049317943336831,953
9022001013035002,0.0,923
9022001013037001,0.0013630168105406633,2201
9022001013037002,0.0,2207
9022001013039001,0.0029154518950437317,686
9022001013039002,0.0,676
9022001013041001,0.0007473841554559044,1338
9022001013041002,0.0,1307
9022001013043001,0.00044483985765124553,2248
9022001013043002,0.0,2255
9022001013045001,0.0008916629514043691,2243
9022001013045002,0.0,2244
9022001013047001,0.0010712372790573112,1867
9022001013047002,0.0,1924
9022001013049001,0.0005296610169491525,1888
9022001013049002,0.0,1889
9022001013051001,0.0,1281
9022001013051002,0.0,3248
9022001013051003,0.001226993865030675,2445
9022001013051004,0.0,1384
9022001013051005,0.0009289363678588017,2153
9022001013051006,0.0,1418
9022001013051008,0.00047393364928909954,2110
9022001013051009,0.0009638554216867469,2075
9022001013053001,0.0,47
9022001013053002,0.0,69
9022001013055001,0.0004640371229698376,2155
9022001013055002,0.0,2102
9022001013057001,0.0,868
9022001013057002,0.0,856
9022001013059001,0.0,878
9022001013059002,0.0,868
9022001013061001,0.0021344717182497333,937
9022001013061002,0.0,910
9022001013063001,0.0,632
9022001013063002,0.0,627
9022001013063003,0.0,70
9022001013063004,0.0,62
9022001013065001,0.0,954
9022001013065002,0.0,913
9022001013065003,0.0,612
9022001013065004,0.0,2688
9022001013065005,0.0,638
9022001013067001,0.0,956
9022001013067002,0.0,921
9022001013069001,0.0,2072
9022001013069002,0.0,2109
9022001013071001,0.0,688
9022001013071002,0.0,727
9022001013073001,0.0,621
9022001013073002,0.0,612
9022001013075001,0.0,624
9022001013075002,0.0,637
9022001013077001,0.0,624
9022001013077002,0.0,637
9022001013079001,0.0,627
9022001013079002,0.0,626
9022001013081001,0.0015232292460015233,1313
9022001013081002,0.0,1306
9022001013083001,0.0020964360587002098,954
9022001013083002,0.0,901
9022001013086004,0.0005037783375314861,1985
9022001013086005,0.0034965034965034965,2002
9022001013091001,0.0,885
9022001013091002,0.0011655011655011655,858
9022001013093001,0.0,873
9022001013093002,0.0011655011655011655,858
9022001013095001,0.0,866
9022001013095002,0.00117096018735363,854
9022001013097001,0.0,868
9022001013097002,0.0011723329425556857,853
9022001013105001,0.0,2764
9022001013105002,0.0,2755
9022001013107001,0.0,2733
9022001013109001,0.0,2732
9022001013109002,0.0,2723
9022001013111001,0.0,2709
9022001013111002,0.0,2717
9022001013113001,0.0011883541295306002,1683
9022001013113002,0.0005955926146515784,1679
9022001013115001,0.0,970
9022001013117001,0.0,2717
9022001013117002,0.0,2727
9022001013119001,0.0,943
9022001013122001,0.0011682242990654205,856
9022001013122002,0.0,871
9022001013124001,0.0,2239
9022001013124002,0.0,2242
9022001013126001,0.0,2244
9022001013126002,0.0,2250
9022001013135001,0.0,729
9022001013135002,0.0,700
9022001013137001,0.0,739
9022001013137002,0.0,706
9022001013139001,0.0,727
9022001013139002,0.0,704
9022001013147001,0.0010712372790573112,1867
9022001013148001,0.0014074595355383533,1421
9022001013148002,0.0,1438
9022001013169001,0.0009583133684714902,2087
9022001013169002,0.0,2035
9022001013171002,0.0,2018
9022001013173001,0.0009578544061302681,2088
9022001013173002,0.0,2049
9022001013175001,0.0009578544061302681,2088
9022001013178001,0.000482392667631452,4146
9022001013179001,0.0012033694344163659,1662
9022001013179002,0.0005945303210463733,1682
9022001013182001,0.0,2046
9022001013191001,0.0,277
9022001013191002,0.0,256
9022001013193001,0.0,275
9022001013193002,0.0,254
9022001013211001,0.0,365
9022001013211002,0.0,388
9022001013213001,0.0,2352
9022001013213002,0.0,2240
9022001013215001,0.0,2354
9022001013215002,0.0,2244
9022001013215003,0.0,463
9022001013215004,0.0,393
9022001013217001,0.0,478
9022001013217002,0.0,383
9022001013219001,0.0005379236148466917,1859
9022001013219002,0.0,1814
9022001013235001,0.0,2251
9022001013235002,0.0011933174224343676,1676
9022001013235003,0.0,283
9022001013235004,0.0004784688995215311,4180
9022001013235006,0.0,1681
9022001013245001,0.0,465
9022001013247001,0.0,464
9022001013248001,0.0,464
9022001013249001,0.0,461
9022001013251001,0.0,763
9022001013253001,0.0,372
9022001013253002,0.0,399
9022001013255001,0.0,447
9022001013255002,0.0,461
9022001013257001,0.0,379
9022001013257002,0.0,400
9022001013259001,0.0,388
9022001013259002,0.0,398
9022001013261001,0.0,370
9022001013261002,0.0,398
9022001013264002,0.0,424
9022001013264003,0.0015961691939345571,2506
9022001013264004,0.0,2945
9022001013264005,0.0,429
9022001013264006,0.0,200
9022001013264008,0.0,186
9022001013266001,0.0,882
9022001013266002,0.0006418485237483953,1558
9022001013266004,0.0,1258
9022001013266006,0.0,1906
9022001013266008,0.0,1281
9022001013266009,0.0,4276
9022001013267001,0.0,1119
9022001013267002,0.0,1104
9022001013269001,0.0,1019
9022001013269002,0.0,1025
9022001013269003,0.0,394
9022001013269004,0.0016286644951140066,614
9022001013273001,0.0,383
9022001013273002,0.0,398
9022001013275001,0.0,389
9022001013275002,0.0,402
9022001013277001,0.0,377
9022001013277002,0.0,406
9022001013279001,0.0,375
9022001013279002,0.0,402
9022001013281001,0.0,375
9022001013281002,0.0,406
9022001013283001,0.0,386
9022001013283002,0.0,417
9022001013285001,0.0,378
9022001013285002,0.0,408
9022001013287001,0.0,382
9022001013287002,0.0,399
9022001013289001,0.0,377
9022001013289002,0.0,404
9022001013291001,0.0,384
9022001013291002,0.0,402
9022001013293001,0.0,366
9022001013293002,0.004901960784313725,408
9022001013295001,0.0,376
9022001013295002,0.0024509803921568627,408
9022001013297001,0.0,366
9022001013297002,0.004705882352941176,425
9022001013299001,0.0,389
9022001013299002,0.0048543689320388345,412
9022001013302001,0.0049382716049382715,405
9022001013302002,0.0,384
9022001013304001,0.0,1307
9022001013304002,0.0016012810248198558,1249
9022001013306001,0.0,410
9022001013306002,0.0,383
9022001013308001,0.0,414
9022001013308002,0.0,381
9022001013310001,0.0,412
9022001013310002,0.0,382
9022001013312001,0.0,425
9022001013313001,0.0,707
9022001013313002,0.0,458
9022001013315001,0.0,1049
9022001013316001,0.0,1122
9022001013317001,0.0,1045
9022001013317002,0.0,1109
9022001013319001,0.0,743
9022001013319002,0.0,455
9022001013321001,0.0,1115
9022001013321002,0.0,126
9022001013321004,0.0,1049
9022001013323001,0.0003663003663003663,2730
9022001013323002,0.0007217610970768675,2771
9022001013325001,0.0,2362
9022001013325002,0.0007052186177715092,1418
9022001013325003,0.0002872737719046251,3481
9022001013325004,0.0,1295
9022001013325005,0.0,1589
9022001013327001,0.0,635
9022001013327002,0.0,637
9022001013330001,0.0,1907
9022001013330002,0.0005230125523012552,1912
9022001013335001,0.0,1139
9022001013335002,0.0,1158
9022001013338001,0.0,572
9022001013338002,0.0,1255
9022001013338003,0.00038955979742890534,2567
9022001013338004,0.0,683
9022001013338005,0.0,693
9022001013338006,0.0014234875444839859,1405
9022001013342002,0.0,630
9022001013342003,0.0,632
9022001013345001,0.0,739
9022001013345002,0.0,701
9022001013347001,0.000984251968503937,1016
9022001013347002,0.0009727626459143969,1028
9022001013349001,0.0,62
9022001013350001,0.0002944640753828033,3396
9022001013350002,0.0,3341
9022001013351001,0.0,62
9022001013352001,0.0,1252
9022001013352002,0.0010416666666666667,960
9022001013352003,0.004016064257028112,996
9022001013355001,0.0,646
9022001013357001,0.0,639
9022001013357002,0.0,628
9022001013359001,0.0,632
9022001013359002,0.0,630
9022001013361001,0.0,1867
9022001013361002,0.0,1816
9022001013363001,0.0,1874
9022001013363002,0.0,1796
9022001013365001,0.0,638
9022001013365002,0.0,628
9022001013367001,0.0,623
9022001013367002,0.0,627
9022001013369001,0.0,625
9022001013369002,0.0,626
9022001013373001,0.0,710
9022001013373002,0.0,664
9022001013375001,0.0,635
9022001013375002,0.0,633
9022001013379001,0.0,2474
9022001013379002,0.0,2592
9022001013381001,0.0,2278
9022001013381002,0.0,2313
9022001013381003,0.0031545741324921135,634
9022001013381004,0.0,654
9022001013383001,0.0,1212
9022001013383002,0.0,1250
9022001013385001,0.0,1210
9022001013385002,0.0,1250
9022001013387001,0.0,1211
9022001013387002,0.0,1253
9022001013389001,0.0,1439
9022001013389002,0.0,1435
9022001013391001,0.0,631
9022001013391002,0.0,636
9022001013395001,0.0,1204
9022001013395002,0.0,1251
9022001013397001,0.0,1516
9022001013397002,0.0,1524
9022001013401001,0.0025329280648429585,1974
9022001013401002,0.0008220304151253596,2433
9022001013401003,0.0,2510
9022001013401005,0.0,497
9022001013401006,0.0,1858
9022001013401007,0.0,1253
9022001013403001,0.00044662795891022776,2239
9022001013403002,0.0018298261665141812,2186
9022001013405001,0.001049317943336831,953
9022001013405002,0.004008016032064128,998
9022001013407001,0.000999000999000999,1001
9022001013407002,0.004024144869215292,994
9022001013409001,0.0010050251256281408,995
9022001013409002,0.004020100502512563,995
9022001013411001,0.0010183299389002036,982
9022001013411002,0.004004004004004004,999
9022001013413001,0.00102880658436214,972
9022001013413002,0.004016064257028112,996
9022001013417001,0.0006261740763932373,1597
9022001013417002,0.004036326942482341,991
9022001013419001,0.0010090817356205853,991
9022001013419002,0.004073319755600814,982
9022001013421001,0.0010395010395010396,962
9022001013421002,0.004048582995951417,988
9022001013423001,0.0010193679918450561,981
9022001013423002,0.004106776180698152,974
9022001013425001,0.00102880658436214,972
9022001013425002,0.0040609137055837565,985
9022001013427001,0.0010152284263959391,985
9022001013427002,0.004056795131845842,986
9022001013429001,0.001002004008016032,998
9022001013429002,0.004036326942482341,991
9022001013431001,0.0010298661174047373,971
9022001013431002,0.00411522633744856,972
9022001013431003,0.0,1248
9022001013433001,0.00032776138970829236,3051
9022001013433002,0.0012911555842479018,3098
9022001013440001,0.0018682858477347033,2141
9022001013441001,0.0006418485237483953,3116
9022001013441002,0.0,3131
9022001013443001,0.0,1744
9022001013443002,0.0,1716
9022001013445001,0.0,2993
9022001013445002,0.0,3008
9022001013447001,0.0,2998
9022001013447002,0.0,2983
9022001013449001,0.0,4298
9022001013449002,0.00023781212841854935,4205
9022001013449003,0.0,1239
9022001013451001,0.0,1838
9022001013451002,0.0,1818
9022001013453001,0.001142857142857143,1750
9022001013453002,0.0,1731
9022001013455001,0.0010706638115631692,1868
9022001013455002,0.0,1830
9022001013457001,0.0010224948875255625,978
9022001013457002,0.004056795131845842,986
9022001013465001,0.0,1863
9022001013465002,0.0,1847
9022001013467001,0.0,1860
9022001013467002,0.0,1810
9022001013469001,0.0,383
9022001013469002,0.0,408
9022001013471001,0.0,383
9022001013471002,0.0,407
9022001013474001,0.0,404
9022001013474002,0.0,384
9022001013476001,0.0,801
9022001013483001,0.0,1238
9022001013483002,0.0,1201
9022001013485001,0.0,1238
9022001013485002,0.0,1189
9022001013487001,0.0,283
9022001013487002,0.0,264
9022001013491001,0.0,1102
9022001013491002,0.0,1069
9022001013493001,0.0,1114
9022001013493002,0.0,1045
9022001013495001,0.0,1111
9022001013495002,0.0,1046
9022001013502001,0.0,49
9022001013505001,0.0,936
9022001013505002,0.0,2344
9022001013507001,0.0,1389
9022001013509001,0.0,1394
9022001013509002,0.0,1381
9022001013511001,0.0,1401
9022001013511002,0.0,1388
9022001013513001,0.0,1393
9022001013513002,0.0,1376
9022001013515001,0.0,1402
9022001013515002,0.0,1377
9022001013517001,0.0,1400
9022001013517002,0.0,1384
9022001013519001,0.0,1397
9022001013521001,0.0,1400
9022001013521002,0.0,1403
9022001013549003,0.0,989
9022001013549004,0.0,1370
9022001013549005,0.0,61
9022001013549006,0.0,63
9022001013549009,0.0,420
9022001013551001,0.0,986
9022001013551002,0.0,975
9022001013551003,0.0,829
9022001013551004,0.0,765
9022001013553001,0.0,986
9022001013553002,0.0,977
9022001013555001,0.0,983
9022001013555002,0.0,968
9022001013559001,0.0,988
9022001013559002,0.0,997
9022001013561001,0.0,1416
9022001013561002,0.0006891798759476223,1451
9022001013565001,0.0,1262
9022001013565002,0.0,1166
9022001013567001,0.0,1267
9022001013567002,0.0,1163
9022001013569001,0.0,1258
9022001013569002,0.0,1158
9022001013579001,0.0009587727708533077,1043
9022001013579002,0.0009652509652509653,1036
9022001013581001,0.0,470
9022001013581002,0.0,454
9022001013587001,0.00021204410517387616,4716
9022001013587002,0.00041322314049586776,4840
9022001013592001,0.0,1430
9022001013592002,0.0006915629322268327,1446
9022001013594001,0.0,1435
9022001013594002,0.0006949270326615705,1439
9022001013602001,0.0009718172983479105,1029
9022001013602002,0.000966183574879227,1035
9022001013602003,0.0,9961
9022001013602004,0.0002889338341519792,10383
9022001013604001,0.0,1434
9022001013605001,0.0003104625892579944,3221
9022001013605002,0.0006335128286347799,3157
9022001013607001,0.0,1509
9022001013607002,0.00129366106080207,1546
9022001013609001,0.0003916960438699569,2553
9022001013609002,0.001170046801872075,2564
9022001013611001,0.0003933910306845004,2542
9022001013611002,0.0011682242990654205,2568
9022001013613001,0.00039154267815191856,2554
9022001013613002,0.0003904724716907458,2561
9022001013615001,0.00039308176100628933,2544
9022001013615002,0.0003912363067292645,2556
9022001013617001,0.0003944773175542406,2535
9022001013617002,0.00039093041438623924,2558
9022001013619001,0.0003952569169960474,2530
9022001013619002,0.0003852080123266564,2596
9022001013621001,0.0003916960438699569,2553
9022001013621002,0.0003913894324853229,2555
9022001013624001,0.0,1448
9022001013624002,0.0009208103130755065,1086
9022001013624003,0.0003878975950349108,2578
9022001013627001,0.0009124087591240876,1096
9022001013627002,0.0,1094
9022001013627003,0.0,431
9022001013629001,0.0005810575246949448,1721
9022001013629002,0.0,2101
9022001013631001,0.0,108
9022001013631002,0.0,354
9022001013633001,0.0,108
9022001013633002,0.0,353
9022001013647001,0.0,2741
9022001013647002,0.0004268032437046522,2343
9022001013652001,0.0,41
9022001013653001,0.0,37
9022001013654001,0.0,34
9022001013655001,0.0,37
9022001013656001,0.0,39
9022001013657001,0.0,39
9022001013658001,0.0,39
9022001013659001,0.0,40
9022001013660001,0.0,38
9022001013661001,0.0,42
9022001013662001,0.0,39
9022001013663001,0.0,425
9022001013701001,0.0,415
9022001013702001,0.0,412
9022001013702002,0.0,422
9022001013702003,0.0,417
9022001013706001,0.0,415
9022001013707002,0.0,426
9022001013709001,0.0,892
9022001013709002,0.0,1313
9022001013709003,0.0,371
9022001013711001,0.0,1253
9022001013711002,0.0,1692
9022001013713001,0.00030084235860409147,3324
9022001013713002,0.0,3553
9022001013715001,0.00029994001199760045,3334
9022001013715002,0.0,3487
9022001013717001,0.00026867275658248256,3722
9022001013717002,0.0,4059
9022001013721001,0.0,1327
9022001013721002,0.001579778830963665,1266
9022001013723001,0.0,1018
9022001013723002,0.0,1042
9022001013738001,0.0,1699
9022001013738002,0.0,1254
9022001013751001,0.0,1066
9022001013751002,0.0,1043
9022001013755001,0.0,480
9022001013755002,0.0,396
9022001013757001,0.0,475
9022001013759001,0.0,578
9022001013759002,0.0,385
9022001013763001,0.0,492
9022001013763002,0.0,385
9022001013769001,0.0,255
9022001013769002,0.0008503401360544217,2352
9022001013769003,0.0,2057
9022001013801001,0.0,969
9022001013801002,0.0,1005
9022001013803001,0.0,973
9022001013803002,0.0,977
9022001013805001,0.0,963
9022001013805002,0.0,1004
9022001013807001,0.0,1001
9022001013807002,0.0,983
9022001013809001,0.0,969
9022001013809002,0.0,988
9022001013811001,0.0,995
9022001013811002,0.0,1010
9022001013815001,0.0,985
9022001013815002,0.0,989
9022001013823001,0.0,62
9022001013823002,0.0,47
9022001013829001,0.0,1212
9022001013829002,0.0,1217
9022001013831001,0.0,1183
9022001013831002,0.0,1237
9022001013833001,0.0,1212
9022001013833002,0.0,1262
9022001013835001,0.0,1867
9022001013835002,0.0,1869
9022001013845001,0.0007886435331230284,1268
9022001013845002,0.0,1272
9022001013847001,0.001584786053882726,1262
9022001013847002,0.0,1253
9022001013851001,0.0,1869
9022001013851002,0.0,1856
9022001013855001,0.0,1176
9022001013855002,0.0,1248
9022001013857001,0.0,1185
9022001013857002,0.0,1227
9022001013859001,0.0,1240
9022001013859002,0.0,1301
9022001013861002,0.0011534025374855825,1734
9022001013861003,0.0,1174
9022001013861004,0.0,606
9022001013863001,0.0,555
9022001013863002,0.003527336860670194,567
9022001013864001,0.0,164
9022001013866001,0.0,167
9022001013868001,0.0,154
9022001013871001,0.0,59
9022001013871002,0.0,64
9022001013874001,0.0,224
9022001013877001,0.0,62
9022001013877002,0.0,63
9022001013879001,0.0,180
9022001013879002,0.002916869227029655,2057
9022001013879003,0.003260869565217391,1840
9022001013881001,0.0,443
9022001013881002,0.0,412
9022001013883001,0.0,123
9022001013883002,0.0,120
9022001013884001,0.0,1253
9022001013884002,0.0,1225
9022001013885001,0.0,57
9022001013885002,0.0,63
9022001013886001,0.0,63
9022001013886002,0.0,64
9022001013887001,0.0,56
9022001013887002,0.0,65
9022001013888002,0.0,62
9022001013888003,0.0,62
9022001013903001,0.0,1291
9022001013903002,0.0005197505197505198,1924
9022001013905001,0.0,1665
9022001013905002,0.0,1681
9022001013907001,0.0,1698
9022001013907002,0.0005945303210463733,1682
9022001013961002,0.0,396
9022001013961003,0.0032258064516129032,620
9022001014003001,0.0,1259
9022001014003002,0.0,1308
9022001014005002,0.0,1373
9022001014005003,0.0,1341
9022001014007001,0.0,654
9022001014007002,0.0,665
9022001014009001,0.0,652
9022001014009002,0.0,673
9022001014011001,0.0,855
9022001014011002,0.0,872
9022001014013001,0.0,843
9022001014025001,0.0,1236
9022001014025002,0.0,1229
9022001014027001,0.0,1238
9022001014027002,0.0,1249
9022001014029001,0.0,1712
9022001014029002,0.0,1703
9022001014033001,0.0,1257
9022001014033002,0.0,1245
9022001014033003,0.0,461
9022001014033004,0.0,427
9022001014039001,0.0,1254
9022001014039002,0.0008250825082508251,1212
9022001014041001,0.0,1252
9022001014041002,0.0008097165991902834,1235
9022001014043001,0.0,1255
9022001014043002,0.0,1263
9022001014059001,0.0,1140
9022001014059002,0.0,1138
9022001014061001,0.0,1137
9022001014061002,0.0,1139
9022001014063001,0.0,1138
9022001014063002,0.0,1138
9022001014066001,0.0,1136
9022001014066002,0.0,1141
9022001014068001,0.0,2002
9022001014068002,0.0,1998
9022001014071002,0.0,2438
9022001014071003,0.0,2396
9022001014131002,0.000992227550851662,6047
9022001014131006,0.0,232
9022001014131007,0.0,1334
9022001014131008,0.0008156606851549756,1226
9022001014131009,0.0,1122
9022001014131010,0.0,191
9022001014131012,0.0,1644
9022001014131013,0.0024737167594310453,1617
9022001014131014,0.0,795
9022001014131017,0.011834319526627219,169
9022001014131020,0.0,1372
9022001015303001,0.0,3172
9022001015303002,0.0,3244
9022001015305001,0.000315059861373661,3174
9022001015305002,0.0,3233
9022001015307001,0.0009433962264150943,3180
9022001015307002,0.0,3261
9022001015309001,0.0014035087719298245,2850
9022001015309002,0.0,2898
9022001015309003,0.0,896
9022001015309004,0.0,855
9022001015311001,0.0010626992561105207,2823
9022001015311002,0.0,2896
9022001015311003,0.0,587
9022001015311004,0.0,567
9022001015313001,0.0010359116022099447,2896
9022001015313002,0.0,2946
9022001015315001,0.0010449320794148381,2871
9022001015315002,0.0,2930
9022001015317001,0.0010402219140083217,2884
9022001015317002,0.0,2913
9022001015319001,0.001052262364082778,2851
9022001015321001,0.0011066027296200663,2711
9022001015321003,0.0,1415
9022001015321004,0.0,1432
9022001015323001,0.0008253094910591472,3635
9022001015323002,0.0,3982
9022001015323003,0.0,119
9022001015325001,0.0,3891
9022001015325002,0.0005128205128205128,3900
9022001015327001,0.0,3888
9022001015327002,0.0005129520389843549,3899
9022001015329001,0.0,3095
9022001015329002,0.0003244646333549643,3082
9022001015331001,0.0,3101
9022001015331002,0.00039478878799842083,2533
9022001015333001,0.0,1179
9022001015333002,0.0005211047420531526,1919
9022001015333004,0.0016597510373443983,1205
9022001015335001,0.0,1177
9022001015335002,0.0008382229673093043,1193
9022001015337001,0.0,1178
9022001015337002,0.0,1166
9022001015339001,0.0,3754
9022001015341001,0.0,1183
9022001015341002,0.0,1170
9022001015342001,0.0,1347
